Fecha de solicitud;Grupo de compras;Solicitud de pedido;Pos.solicitud pedido;Material;Pedido;Texto breve;Fabricante;Nº pieza fabricante;Cantidad solicitada;Unidad de medida;Almacén;Nombre de proveedor;Nº material de proveedor;Proveedor deseado;Proveedor fijo;Proveedor;Creado por;Fecha de liberación;Fecha orden compra;Indicador creación;Contrato marco;Pos.contrato sup.;Pedido marco;Posición pedido marco;Planif.necesidades;Clase documento;Tipo de posición;Tipo de imputación;Reg.info de compras;Unidad medida pedido;Precio de valoración;Valor total;Moneda;Centro;Solicitante;Indicador de borrado;Status tratamiento solicitud pedido;Status tratamiento;Indicador de bloqueo;Texto bloqueo;Perfil piezas fabric.;Grupo de artículos;Número de necesidad;Entrada mercancías;EM no valorada;Recepción facturas;Posición de pedido;Plazo entrega prev.;Entregas (de/a);Liberación general de solic.ped.;Urgencia necesidad;Prioridad nec.;Nº reserva;Consumo;Categoría material;Fecha Aprobación;Liberador Siguiente
11/07/2023;C02;1100006531;10;1300406819;;STANDARD SOLUTION FE1000PPM- MG/LUN 32;INORVENT;AAFE1-5;1,500;ML;PCON;;;;;;PLANIFICADOR;11/07/2023;;B;;0;;0;P01;ZS02;;;;;0.28;420.00;PEN;1101;PLANIFICADOR;false;02;N;;;Z001;IN0000011;;Sí;No;Sí;0;79;28/09/2023;Sí;0;0;0;;;11/07/2023;
18/07/2023;C07;1100006578;10;1100173202;;WASHER LOCK DE 3/8IN;NORDLOCK;NL-3/8;6;PI;TSHP;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;4.41;26.46;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C07;1100006584;10;1100173205;;WASHER LOCK DE 5/8IN;NORDLOCK;NL-16;8;PI;TSHP;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;10.67;85.36;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C02;1100006586;10;1101060789;;VALVULA MARIPOSA;JAMBUR;815L1122HBTTC;7;PI;CONC;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P02;ZS02;;;;;16,216.38;113,514.66;PEN;1101;PLANIFICADOR;false;02;N;;;Z001;IN0000014;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;JB2;1100006609;10;1100433268;;BRONZE INSERT,  (4 PCS/ SET) THRUST PAD;FFE;5.400173/04.01.02.03;1;SET;CONC;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;0.00;0.00;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C02;1100006618;10;1100350256;;VALVE PLUG CAST IRON BODY2IN DIA CL125;DEZURI;1021409;10;PI;CONC;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;2,980.80;29,808.00;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C07;1100006620;10;1300389841;;"STAKE, SURVEY 18"" FL. ORANGE 3/8"" X 1 1/";;;43,500;PI;TSHP;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P02;ZS02;;;;;1.50;65,250.00;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;120;15/11/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C07;1100006626;10;1100177271;;VALVULA LUBRICACION DE BROCA;CAT;AA4478035;1;PI;TSHP;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;7,476.66;7,476.66;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;60;16/09/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C05;1100006633;10;1100343970;;WEARPLATE FOR STATOR OK-16;OUTOTEC;FL.PL.DE.854218-3;2;PI;PCON;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;2,066.46;4,132.92;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000007;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C02;1100006653;10;1100209429;;"INSULATING FLANGE 10"" (IF-KIT) KIT DIELE";PIKOTEK;"10""-1500VCS-T/G";2;PI;CONC;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;8,169.31;16,338.62;PEN;1101;PLANIFICADOR;false;02;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C05;1100006705;10;1100343830;;SHAFT OK-16;OUTOTEC;FL.EJE.765643-2;2;PI;PCON;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;4,145.71;8,291.42;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C01;1100006718;10;1100347484;;CONVERTER RS232/DEC485;ABB;3BHD00529R0007;5;PI;CONC;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;1,280.18;6,400.90;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;56;12/09/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C05;1100006722;10;1100343798;;SOCKET (DIA. 300) OK-16;OUTOTEC;FL.PO.AS.747912-2.300;2;PI;TITN;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;868.41;1,736.82;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;JB2;1100006723;10;1100349332;;RESISTOR, WATTERCOOLED, 34OHMS;ABB;HIES308461R4;5;PI;CONC;;;;;;PLANIFICADOR;18/07/2023;;B;;0;;0;P01;ZS02;;;;;743.38;3,716.90;PEN;1101;PLANIFICADOR;false;02;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
25/07/2023;C05;1100006750;10;1100330712;;WEARPLATE, FOR STATOR OK1300FF;OUTOKUMP;FL.PL.DE.854462-3;2;PI;PCON;;;;;;PLANIFICADOR;25/07/2023;;B;;0;;0;P01;ZS02;;;;;5,028.68;10,057.36;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000007;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;25/07/2023;
25/07/2023;C02;1100006755;10;1400371526;;SODIUM THIOSULPHATE PENTAHYDRATED 99.5-1;MERCK;1065161000;2;BOT;PCON;;;;;;PLANIFICADOR;25/07/2023;;B;;0;;0;P01;ZS02;;;;;92.57;185.14;PEN;1101;PLANIFICADOR;false;02;N;;;Z001;IN0000008;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;25/07/2023;
25/07/2023;C02;1100006775;10;1301015866;;TARJETAS PVC 30 MIL;;;6,007;PI;CONC;;;;;;PLANIFICADOR;25/07/2023;;B;;0;;0;P02;ZS02;;;;;1.48;8,890.36;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000013;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;25/07/2023;
25/07/2023;C02;1100006780;10;1100132001;;CIRCUIT BREAKER THERMAL MAGNETIC 125A60;MERLIN;37237;1;PI;CONC;;;;;;PLANIFICADOR;25/07/2023;;B;;0;;0;P02;ZS02;;;;;1,525.02;1,525.02;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;25/07/2023;
25/07/2023;C02;1100006819;10;1300407072;;STANDARD SOLUTION FE10000PPM PARA ICP C;INORVENT;CGFE-10-5;1,000;ML;PCON;;;;;;PLANIFICADOR;25/07/2023;;B;;0;;0;P01;ZS02;;;;;1.32;1,320.00;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;79;12/10/2023;Sí;0;0;0;;;25/07/2023;
25/07/2023;C02;1100006841;10;1300460188;;STANDARD SOLUTION NITROGEN AMMONIA10MG/;INORVENT;ICNH4-10PPM;2;BOT;PCON;;;;;;PLANIFICADOR;25/07/2023;;B;;0;;0;P01;ZS02;;;;;747.14;1,494.28;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;104;6/11/2023;Sí;0;0;0;;;25/07/2023;
1/08/2023;C07;1100006884;10;1300123935;;FILTER  AFL5717HD FOR CPU CABINET;LYS;AFL-5717HD;350;PI;TITN;;;;;;PLANIFICADOR;1/08/2023;;B;;0;;0;P01;ZS02;;;;;28.97;10,139.50;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;15;16/08/2023;Sí;0;0;0;;;1/08/2023;
1/08/2023;C02;1100006908;10;1101192061;;FILTRO DESECANTE PARA REDUCTORES DE FAJA;DES-CASE;DC-3;31;PI;TITN;;;;;;PLANIFICADOR;1/08/2023;;B;;0;;0;P01;ZS02;;;;;269.57;8,356.67;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;31/08/2023;Sí;0;0;0;;;1/08/2023;
1/08/2023;JB4;1100006932;10;1100480111;;MOTOR AC INDUCTION HP;GE;5KS145XSP300D1X1K2;1;PI;TITN;;;;;;PLANIFICADOR;1/08/2023;;B;;0;;0;P01;ZS02;;;;;8,822.01;8,822.01;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000014;;Sí;No;Sí;0;30;31/08/2023;Sí;0;0;0;;;1/08/2023;
1/08/2023;C07;1100006974;10;1101637107;;PARACHOQUE;;SD033875M;3;PI;TSHP;;;;;;PLANIFICADOR;1/08/2023;;B;;0;;0;P02;ZS02;;;;;26,170.73;78,512.19;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000014;;Sí;No;Sí;0;0;1/08/2023;Sí;0;0;0;;;1/08/2023;
3/08/2023;C05;1100007007;30;1101488238;4500006830;FRAME PLATE TAPA LADO DESCARGA;WEIR;F6032PRD21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2900;;0;P03;ZS02;;;;;17,282.34;17,282.34;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000157074;Sí;No;Sí;10;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007007;40;1101488238;4500006830;FRAME PLATE TAPA LADO DESCARGA;WEIR;F6032PRD21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2900;;0;P03;ZS02;;;;;17,282.34;17,282.34;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000161073;Sí;No;Sí;20;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007007;50;1101488238;4500006830;FRAME PLATE TAPA LADO DESCARGA;WEIR;F6032PRD21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2900;;0;P03;ZS02;;;;;17,282.34;17,282.34;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000161074;Sí;No;Sí;30;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007007;60;1101488238;4500006830;FRAME PLATE TAPA LADO DESCARGA;WEIR;F6032PRD21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2900;;0;P03;ZS02;;;;;17,282.34;17,282.34;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000162620;Sí;No;Sí;40;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007011;30;1101488261;4500006830;THROATBUSH;WEIR;FAHF6083U38;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2960;;0;P03;ZS02;;;;;9,514.66;9,514.66;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000161074;Sí;No;Sí;50;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007012;20;1101488261;4500006830;THROATBUSH;WEIR;F6015ME65;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2880;;0;P03;ZS02;;;;;631.09;631.09;PEN;1102;PLANIFICADOR;false;02;B;;;;IN0000011;0000157074;Sí;No;Sí;60;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007012;30;1101488261;4500006830;THROATBUSH;WEIR;F6015ME65;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2880;;0;P03;ZS02;;;;;631.09;631.09;PEN;1102;PLANIFICADOR;false;02;B;;;;IN0000011;0000162620;Sí;No;Sí;70;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007013;30;1101488246;4500006830;COVER PLATE TAPA LADO SUCCION;WEIR;FAHF6013D21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2940;;0;P03;ZS02;;;;;22,777.15;22,777.15;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000157074;Sí;No;Sí;80;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007013;40;1101488246;4500006830;COVER PLATE TAPA LADO SUCCION;WEIR;FAHF6013D21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2940;;0;P03;ZS02;;;;;22,777.15;22,777.15;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000161073;Sí;No;Sí;90;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;JB2;1100007013;50;1101488246;4500006830;COVER PLATE TAPA LADO SUCCION;WEIR;FAHF6013D21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2940;;0;P03;ZS02;;;;;22,777.15;22,777.15;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000161074;Sí;No;Sí;100;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;JB2;1100007013;60;1101488246;4500006830;COVER PLATE TAPA LADO SUCCION;WEIR;FAHF6013D21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2940;;0;P03;ZS02;;;;;22,777.15;22,777.15;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000162620;Sí;No;Sí;110;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007014;30;1101488287;4500006830;SHAFT SLEEVE;WEIR;F076C21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2810;;0;P03;ZS02;;;;;5,012.54;5,012.54;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000157074;Sí;No;Sí;120;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
3/08/2023;C05;1100007014;40;1101488287;4500006830;SHAFT SLEEVE;WEIR;F076C21;1;PI;;VULCO PERU S.A.;;;10000125;;PLANIFICADOR;3/08/2023;16/08/2023;B;4620000039;2810;;0;P03;ZS02;;;;;5,012.54;5,012.54;PEN;1102;PLANIFICADOR;false;02;B;;;Z001;IN0000011;0000161073;Sí;No;Sí;130;100;11/11/2023;Sí;0;0;0;;;3/08/2023;
8/08/2023;JB2;1100007055;10;1100355438;;KIT, MAINTENANCE LINK/RATCHET;FFE;MK-HY-14XLCT-LK;1;PI;CONC;;;;;;PLANIFICADOR;8/08/2023;;B;;0;;0;P01;ZS02;;;;;1,337.62;1,337.62;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;7/09/2023;Sí;0;0;0;;;8/08/2023;
8/08/2023;C07;1100007089;10;1300389247;;SIGNAL FLAG, LINO ECO 15 FUCSI BANDERIN,;;;3,502;PI;TSHP;;;;;;PLANIFICADOR;8/08/2023;;B;;0;;0;P02;ZS02;;;;;2.40;8,404.80;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;7/09/2023;Sí;0;0;0;;;8/08/2023;
15/08/2023;C05;1100007112;10;1100380329;;VENT, AIR FALK DRW 522909-C;FALK;746625;2;PI;PCON;;;;;;PLANIFICADOR;15/08/2023;;B;;0;;0;P01;ZS02;;;;;292.47;584.94;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;14/09/2023;Sí;0;0;0;;;15/08/2023;
15/08/2023;C04;1100007144;10;1101163617;;DIGITAL CONTROL SYSTEM SIMADYND THRISTOR;SIEMENS;6DD2920-0AH0;2;PI;CONC;;;;;;PLANIFICADOR;15/08/2023;;B;;0;;0;P02;ZS02;;;;;0.00;0.00;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;7;22/08/2023;Sí;0;0;0;;;15/08/2023;
15/08/2023;C02;1100007152;10;1100227611;;HAMMER SLEDGE CU MALLET16LB2-3/8IN DIA;AMPCO;H-73FG;5;PI;TSHP;;;;;;PLANIFICADOR;15/08/2023;;B;;0;;0;P01;ZS02;;;;;1,482.97;7,414.85;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;7;22/08/2023;Sí;0;0;0;;;15/08/2023;
15/08/2023;C02;1100007153;10;1300253377;;TUBING CARBON STEEL SQUARE 1IN OD 1/8IN;;;25;PI;PCON;;;;;;PLANIFICADOR;15/08/2023;;B;;0;;0;P02;ZS02;;;;;109.60;2,740.00;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;7;22/08/2023;Sí;0;0;0;;;15/08/2023;
15/08/2023;C02;1100007164;10;1300177827;;ACIDO CLORHIDRICO FUMANTE AL 37% PESO BR;MERCK;1003179020;24;BAL;PCON;;;;;;PLANIFICADOR;15/08/2023;;B;;0;;0;P01;ZS02;;;;;413.00;9,912.00;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;90;13/11/2023;Sí;0;0;0;;;15/08/2023;
15/08/2023;C02;1100007165;10;1300406769;;STANDARD SOLUTION CU1000PPM- MG/LUN 32;INORVENT;AACU1-5;1,500;ML;PCON;;;;;;PLANIFICADOR;15/08/2023;;B;;0;;0;P01;ZS02;;;;;0.29;435.00;PEN;1101;PLANIFICADOR;false;02;N;;;Z001;IN0000011;;Sí;No;Sí;0;79;2/11/2023;Sí;0;0;0;;;15/08/2023;
22/08/2023;C02;1100007222;10;1300462465;;STANDARD SOLUTION NA - SODIO  CON CERTIF;INORVENT;CGNA10-5;500;ML;PCON;;;;;;PLANIFICADOR;22/08/2023;;B;;0;;0;P01;ZS02;;;;;1.26;630.00;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;79;9/11/2023;Sí;0;0;0;;;22/08/2023;
22/08/2023;C07;1100007243;10;1200382994;;OIL ACEITE HIDRAULICO ESTANDAR DE ALTA P;CAT;9637;19;GLN;TSHP;;;;;;PLANIFICADOR;22/08/2023;;B;;0;;0;P02;ZS02;;;;;399.43;7,589.17;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000009;;Sí;No;Sí;0;30;21/09/2023;Sí;0;0;0;;;22/08/2023;
22/08/2023;JB2;1100007250;10;1100266809;;PATCH UNIVERSAL UP - 10 .;REMA;5125110;100;PI;TSHP;TECNOMINA S.A.C.;;;10000101;;PLANIFICADOR;22/08/2023;;B;4620000024;620;;0;P02;ZS02;;;5300013125;;13.54;1,354.00;PEN;1101;PLANIFICADOR;false;05;N;;;;IN0000003;;Sí;No;Sí;0;65;26/10/2023;Sí;0;0;0;;;18/09/2023;
22/08/2023;C07;1100007273;10;1300389114;;SIGNAL FLAG, LINO ECO 6 AMARIL BANDERIN,;;;1,704;PI;TSHP;;;;;;PLANIFICADOR;22/08/2023;;B;;0;;0;P02;ZS02;;;;;4.08;6,952.32;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;21/09/2023;Sí;0;0;0;;;22/08/2023;
29/08/2023;C05;1100007292;10;1300467340;;STANDARD SOLUTION ZN10000PPM EA X 125M;INORVENT;CGZN10-1;6;PI;PCON;;;;;;PLANIFICADOR;29/08/2023;;B;;0;;0;P01;ZS02;;;;;327.08;1,962.48;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;79;16/11/2023;Sí;0;0;0;;;29/08/2023;
29/08/2023;C02;1100007304;10;1300481119;;STANDARD SOLUTION (AS,CO,CU,FE,PB,MO,ZN,;HPS;CWW-TM-A;13;BOT;PCON;;;;;;PLANIFICADOR;29/08/2023;;B;;0;;0;P01;ZS02;;;;;316.73;4,117.49;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;28/09/2023;Sí;0;0;0;;;29/08/2023;
29/08/2023;C02;1100007361;10;1301143098;;CAMISA DE TELA ANTIACIDO, TALLA M;FOXPERU;CAMISA;4;PI;TITN;;;;;;PLANIFICADOR;29/08/2023;;B;;0;;0;P01;ZS02;;;;;105.58;422.32;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;28/09/2023;Sí;0;0;0;;;29/08/2023;
5/09/2023;C05;1100007405;10;1100047597;;LINER, METAL BACKED RUBBER CU ROUGHER FL;VULCO;B-6158-P3;3;PI;PCON;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;336.26;1,008.78;PEN;1101;PLANIFICADOR;false;02;N;;;Z001;IN0000007;;Sí;No;Sí;0;30;5/10/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C03;1100007410;10;1301672575;;CAMISA A PRUEBA DE ARCO ELECTRICO CAT3 T;GLENGUAR;;29;PI;CONC;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;565.50;16,399.50;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000010;;Sí;No;Sí;0;60;4/11/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C05;1100007416;10;1100514570;;PILLOW BLOCK ( IDLER PULLEYS ) SEGUN PLA;ERIMAG;431376;6;PI;TITN;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;4,575.63;27,453.78;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;60;4/11/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C07;1100007422;10;1100512400;;VALVE PRESSURE FIRST PISTON CRANE HIAB 3;HIAB;9860487;2;PI;TSHP;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P02;ZS02;;;;;2,990.67;5,981.34;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;45;20/10/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C03;1100007435;10;1301672740;;CHALECO A PRUEBA DE ARCO ELECTRICO CAT1;GLENGUAR;;25;PI;CONC;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;576.69;14,417.25;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000010;;Sí;No;Sí;0;30;5/10/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C03;1100007437;10;1301672732;;CHALECO A PRUEBA DE ARCO ELECTRICO CAT1;GLENGUAR;;27;PI;CONC;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;576.69;15,570.63;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000010;;Sí;No;Sí;0;30;5/10/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C05;1100007455;10;1100329409;;PULLEYS,  MM DRIVE, COMPRISING FL.TR.POL;OUTOTEC;N048060712;2;PI;TITN;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;73,361.93;146,723.86;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;159;11/02/2024;Sí;0;0;0;;;5/09/2023;
5/09/2023;C07;1100007467;10;1100262766;;TIRE-MICHELIN-RADIAL 35/65R33 XMINED2 A;MICHELIN;35/65R33XMINED2L5RTA;6;PI;SLOT;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;31,494.68;188,968.08;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000003;;Sí;No;Sí;0;30;5/10/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C12;1100007468;10;1100032706;;SHACKLE ANCHOR SCREW PIN 35TN G-209 2 IN;CROSBY;G209-1018650;7;PI;PCON;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;1,337.35;9,361.45;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;10;15/09/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C03;1100007476;10;1301672690;;CAFARENA PRUEBA DE ARCO ELECTRICO CAT1 T;GLENGUAR;;47;PI;CONC;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;333.49;15,674.03;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000010;;Sí;No;Sí;0;30;5/10/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C03;1100007485;10;1301672641;;OVERALL A PRUEBA DE ARCO ELECTRICO CAT3;GLENGUAR;;15;PI;TITN;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;1,062.93;15,943.95;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000010;;Sí;No;Sí;0;60;4/11/2023;Sí;0;0;0;;;5/09/2023;
5/09/2023;C05;1100007488;10;1300375469;;BATTERY RECHARGEABLE NI-CAD 7.5V1100MA;MOTOROLA;HNN9008AR;9;PI;TSHP;;;;;;PLANIFICADOR;5/09/2023;;B;;0;;0;P01;ZS02;;;;;221.78;1,996.02;PEN;1101;PLANIFICADOR;false;02;N;;;Z001;IN0000011;;Sí;No;Sí;0;210;2/04/2024;Sí;0;0;0;;;5/09/2023;
12/09/2023;C07;1100007542;10;1300498550;;HYDROSET ASSY;SANDVIK;;1;PI;TITN;;;;;;PLANIFICADOR;12/09/2023;;B;;0;;0;P01;ZS02;;;;;538,328.91;538,328.91;PEN;1101;PLANIFICADOR;false;02;N;;;;IN0000011;;Sí;No;Sí;0;30;12/10/2023;Sí;0;0;0;;;12/09/2023;
12/09/2023;JB2;1100007548;10;1100375840;;PLATE, RUBBER LINED WEAR;TACAID;P102;4;PI;PCON;;;;;;PLANIFICADOR;12/09/2023;;B;;0;;0;P01;ZS02;;;;;7,062.96;28,251.84;PEN;1101;PLANIFICADOR;false;05;N;;;;IN0000007;;Sí;No;Sí;0;30;12/10/2023;Sí;0;0;0;;;12/09/2023;
